user_id,Username,anime_id,Anime Title,rating
48,seif,4280,Kara no Kyoukai Movie 4: Garan no Dou,9
48,seif,4282,Kara no Kyoukai Movie 5: Mujun Rasen,8
48,seif,5204,Kara no Kyoukai Movie 6: Boukyaku Rokuon,9
48,seif,5205,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),9
48,seif,1691,Kaze no Stigma,5
48,seif,572,Kaze no Tani no Nausicaä,5
48,seif,6205,Kämpfer,7
48,seif,1606,Kekkaishi,6
48,seif,5420,Kemono no Souja Erin,8
48,seif,1086,Kenran Butou Sai: The Mars Daybreak,6
48,seif,845,Kiba,6
48,seif,3349,Kiddy GiRL-AND,6
48,seif,5859,Kiddy GiRL-AND Pilot,6
48,seif,274,Kiddy Grade,6
48,seif,93,Kidou Senshi Gundam SEED,7
48,seif,94,Kidou Senshi Gundam SEED Destiny,5
48,seif,864,Kidou Senshi Gundam SEED MSV Astray,3
48,seif,1556,Kikoushi Enma,7
48,seif,1087,Kimagure Orange☆Road,6
48,seif,825,King of Fighters: Another Day,3
48,seif,1579,Kiniro no Corda: Primo Passo,5
48,seif,3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,5
48,seif,2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,6
48,seif,1379,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,7
48,seif,766,Kishin Houkou Demonbane,5
48,seif,1067,Kishin Houkou Demonbane (TV),6
48,seif,3323,Kite Liberator,5
48,seif,4262,Koihime†Musou,5
48,seif,467,Koukaku Kidoutai: Stand Alone Complex,8
48,seif,1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,9
48,seif,801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,8
48,seif,237,Koukyoushihen Eureka Seven,8
48,seif,4246,Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,7
48,seif,433,"Kumo no Mukou, Yakusoku no Basho",10
48,seif,1032,Kumo no You ni Kaze no You ni,5
48,seif,483,Kurau Phantom Memory,8
48,seif,3358,Kure-nai,7
48,seif,97,Last Exile,9
48,seif,1013,Le Chevalier D'Eon,7
48,seif,434,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,3
48,seif,671,Lemon Angel Project,5
48,seif,7598,Loups=Garous,6
48,seif,3572,Macross F,9
48,seif,5310,Macross F Movie 1: Itsuwari no Utahime,6
48,seif,4454,Macross F: Close Encounter - Deculture Edition,7
48,seif,474,Macross Plus,7
48,seif,194,Macross Zero,8
48,seif,1089,Macross: Do You Remember Love?,6
48,seif,252,Madlax,7
48,seif,435,Magic Knight Rayearth,7
48,seif,157,Mahou Sensei Negima!,6
48,seif,76,Mahou Shoujo Lyrical Nanoha,7
48,seif,77,Mahou Shoujo Lyrical Nanoha A's,8
48,seif,1915,Mahou Shoujo Lyrical Nanoha StrikerS,7
48,seif,4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,7
48,seif,872,Mahou Shoujo-tai Arusu,6
48,seif,4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,6
48,seif,98,Mai-HiME,9
48,seif,99,Mai-Otome,6
48,seif,3268,Mai-Otome 0: S.ifr,7
48,seif,1609,Mai-Otome Zwei,5
48,seif,860,Makai Senki Disgaea,5
48,seif,158,Maria-sama ga Miteru,6
48,seif,1729,Maria-sama ga Miteru 3rd,7
48,seif,3750,Maria-sama ga Miteru 4th,7
48,seif,444,Maria-sama ga Miteru: Haru,6
48,seif,363,Memories Off 3.5,5
48,seif,222,Mezzo DSA,5
48,seif,4087,Michiko to Hatchin,8
48,seif,330,Midori no Hibi,7
48,seif,2963,Minami-ke,7
48,seif,5713,Minami-ke Betsubara,7
48,seif,5162,Minami-ke Okaeri,6
48,seif,3225,Minami-ke Okawari,7
48,seif,2751,Miyori no Mori,5
48,seif,3342,Mnemosyne: Mnemosyne no Musume-tachi,7
48,seif,164,Mononoke Hime,8
48,seif,624,Mouse,3
48,seif,323,Mousou Dairinin,5
48,seif,4151,Mugen no Juunin,5
48,seif,593,Mugen no Ryvius,6
48,seif,1696,Murder Princess,6
48,seif,2603,Mushi-Uta,7
48,seif,457,Mushishi,6
48,seif,20,Naruto,6
48,seif,442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,6
48,seif,936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,4
48,seif,761,Naruto: Akaki Yotsuba no Clover wo Sagase,5
48,seif,4437,Naruto: Shippuuden Movie 2 - Kizuna,5
48,seif,594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,6
48,seif,4081,Natsume Yuujinchou,7
48,seif,1619,Negima!? Haru Special!?,6
48,seif,1732,Negima!? Natsu Special!?,5
48,seif,597,Neko no Ongaeshi,8
48,seif,30,Neon Genesis Evangelion,6
48,seif,32,Neon Genesis Evangelion: The End of Evangelion,6
48,seif,1210,NHK ni Youkoso!,7
48,seif,800,NieA Under 7,5
48,seif,2970,Night Wizard,5
48,seif,3673,Nijuu Mensou no Musume,6
48,seif,942,Nishi no Yoki Majo: Astraea Testament,5
48,seif,1698,Nodame Cantabile,7
48,seif,4477,Nodame Cantabile: Paris-hen,7
48,seif,584,Noein: Mou Hitori no Kimi e,7
48,seif,272,Noir,8
48,seif,6512,Nyan Koi!,7
48,seif,4155,One Piece Film: Strong World,7
48,seif,8740,One Piece Film: Strong World Episode 0,6
48,seif,459,One Piece Movie 01,6
48,seif,1238,One Piece: Mamore! Saigo no Dai Butai,6
48,seif,1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,6
48,seif,1094,One Piece: Umi no Heso no Daibouken-hen,6
48,seif,195,Onegai☆Teacher,7
48,seif,443,Onegai☆Teacher: Himitsu na Futari,7
48,seif,196,Onegai☆Twins,7
48,seif,2966,Ookami to Koushinryou,7
48,seif,5341,Ookami to Koushinryou II,8
48,seif,6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,6
48,seif,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,7
48,seif,525,Otogizoushi,7
48,seif,108,Ou Dorobou Jing in Seventh Heaven,5
48,seif,853,Ouran Koukou Host Club,8
48,seif,770,Pale Cocoon,8
48,seif,161,Peace Maker Kurogane,7
48,seif,437,Perfect Blue,8
48,seif,438,Phantom The Animation,5
48,seif,329,Planetes,7
48,seif,1538,Pumpkin Scissors,6
48,seif,208,R.O.D: Read or Die,8
48,seif,209,R.O.D: The TV,9
48,seif,417,Ragnarök The Animation,5
48,seif,165,RahXephon,8
48,seif,559,RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,7
48,seif,758,RahXephon: Tagen Hensoukyoku,6
48,seif,919,Ray The Animation,5
48,seif,1954,Rayearth,7
48,seif,3363,RD Sennou Chousashitsu,5
48,seif,1601,Red Garden,6
48,seif,2369,Rental Magica,6
48,seif,439,RG Veda,6
48,seif,4618,RideBack,6
48,seif,197,Rizelmine,2
48,seif,1942,Rocket Girls,5
48,seif,1699,Romeo x Juliet,7
48,seif,64,Rozen Maiden,7
48,seif,1719,Rozen Maiden: Ouvertüre,8
48,seif,65,Rozen Maiden: Träumend,7
48,seif,45,Rurouni Kenshin: Meiji Kenkaku Romantan,7
48,seif,46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,6
48,seif,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,9
48,seif,168,s.CRY.ed,7
48,seif,529,Saishuu Heiki Kanojo,8
48,seif,609,Saishuu Heiki Kanojo: Another Love Song,7
48,seif,4213,Saishuu Shiken Kujira Progressive,5
48,seif,130,Saiyuuki Reload,5
48,seif,608,Sakura Taisen: Katsudou Shashin,6
48,seif,562,Sakura Taisen: Le Nouveau Paris,6
48,seif,166,Samurai 7,7
48,seif,205,Samurai Champloo,8
48,seif,419,Samurai Deeper Kyou,7
48,seif,167,Scrapped Princess,8
48,seif,400,Seihou Bukyou Outlaw Star,7
48,seif,1124,Seikai no Danshou: Tanjou,7
48,seif,290,Seikai no Monshou,8
48,seif,396,Seikai no Senki,7
48,seif,397,Seikai no Senki II,7
48,seif,398,Seikai no Senki III,7
48,seif,1827,Seirei no Moribito,9
48,seif,5507,Senjou no Valkyria,7
48,seif,6973,Senkou no Night Raid,5
48,seif,1033,Sennen Joyuu,6
48,seif,339,Serial Experiments Lain,7
48,seif,355,Shakugan no Shana,7
48,seif,2787,Shakugan no Shana II (Second),7
48,seif,1815,Shakugan no Shana Movie,5
48,seif,1531,Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,5
48,seif,3420,Shigofumi,7
48,seif,4715,Shigofumi: Sore kara,7
48,seif,4581,Shikabane Hime: Aka,7
48,seif,5034,Shikabane Hime: Kuro,6
48,seif,884,Shin Angyo Onshi,5
48,seif,91,Shin Kidou Senki Gundam Wing: Endless Waltz,5
48,seif,169,Shingetsutan Tsukihime,9
48,seif,789,Shinigami no Ballad.,5
48,seif,2596,Shinreigari,7
48,seif,425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,6
48,seif,441,Shoujo Kakumei Utena: Adolescence Mokushiroku,5
48,seif,1557,Shounen Onmyouji,6
48,seif,1517,Silent Möbius,5
48,seif,879,Simoun,8
48,seif,2604,Sky Girls,7
48,seif,3410,Sky Girls Specials,5
48,seif,170,Slam Dunk,5
48,seif,6802,So Ra No Wo To,7
48,seif,1965,Sola,5
48,seif,152,Solty Rei,6
48,seif,3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",6
48,seif,5307,Sora wo Kakeru Shoujo,6
48,seif,8726,Soredemo Machi wa Mawatteiru,7
48,seif,1602,Soukou no Strain,5
48,seif,75,Soukyuu no Fafner: Dead Aggressor,8
48,seif,560,Soukyuu no Fafner: Dead Aggressor - Right of Left,7
48,seif,854,Soul Link,4
48,seif,198,Speed Grapher,7
48,seif,341,Spiral: Suiri no Kizuna,6
48,seif,1005,Star Ocean EX,5
48,seif,342,Starship Operators,6
48,seif,3086,Strait Jacket,5
48,seif,2418,Stranger: Mukou Hadan,6
48,seif,421,Stratos 4,7
48,seif,423,Stratos 4 Advance,7
48,seif,1584,Stratos 4 Advance Kanketsu-hen,7
48,seif,422,Stratos 4 OVA,6
48,seif,3667,Strike Witches,7
48,seif,6381,Strike Witches 2,5
48,seif,9751,Strike Witches Movie,7
48,seif,1862,Strike Witches OVA,7
48,seif,5681,Summer Wars,6
48,seif,1544,Super Robot Taisen OG The Animation,5
48,seif,1603,Super Robot Taisen OG: Divine Wars,5
48,seif,4075,Super Robot Taisen OG: Divine Wars - Sorezore no Michi,5
48,seif,390,Suzuka,6
48,seif,7311,Suzumiya Haruhi no Shoushitsu,9
48,seif,849,Suzumiya Haruhi no Yuuutsu,9
48,seif,4382,Suzumiya Haruhi no Yuuutsu (2009),6
48,seif,173,Tactics,6
48,seif,5141,Taishou Yakyuu Musume.,7
48,seif,445,Tales of Eternia The Animation,6
48,seif,391,Tales of Phantasia The Animation,7
48,seif,1731,Tales of Symphonia The Animation: Sylvarant-hen,6
48,seif,4884,Tales of the Abyss,7
48,seif,6046,Tales of Vesperia: The First Strike,8
48,seif,9055,Tamayura,7
48,seif,6758,Tatakau Shisho: The Book of Bantorra,7
48,seif,3594,Tears to Tiara,6
48,seif,6444,Tegamibachi,7
48,seif,5538,Tegamibachi: Hikari to Ao no Gensou Yawa,7
48,seif,1500,Teizokurei Daydream,5
48,seif,3668,Telepathy Shoujo Ran,6
48,seif,1006,Tenchi Muyou! in Love,6
48,seif,174,Tenjou Tenge,6
48,seif,448,Tenjou Tenge: The Ultimate Fight,6
48,seif,2113,Tenkuu Senki Shurato,6
48,seif,815,Tennis no Ouji-sama Movie 1: Futari no Samurai - The First Game,5
48,seif,1190,Tennis no Ouji-sama: Sonzoku Yama no Hi,5
48,seif,995,Tennis no Ouji-sama: Zenkoku Taikai-hen,5
48,seif,2158,Terra e... (TV),7
48,seif,566,Tetsuwan Birdy,6
48,seif,3974,Tetsuwan Birdy Decode,7
48,seif,5074,Tetsuwan Birdy Decode:02,8
48,seif,4033,The iDOLM@STER Live For You!,3
48,seif,3089,The Sky Crawlers,6
48,seif,944,The Third: Aoi Hitomi no Shoujo,7
48,seif,6213,Toaru Kagaku no Railgun,8
48,seif,9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desu kara,6
48,seif,4654,Toaru Majutsu no Index,7
48,seif,2236,Toki wo Kakeru Shoujo,9
48,seif,916,Tokkou,6
48,seif,6211,Tokyo Magnitude 8.0,8
48,seif,1860,Tokyo Majin Gakuen Kenpucho: Tou,6
48,seif,175,Tokyo Underground,7
48,seif,949,Top wo Nerae! Gunbuster,6
48,seif,4224,Toradora!,8
48,seif,3613,Toshokan Sensou,7
48,seif,176,Triangle Heart: Sweet Songs Forever,4
48,seif,27,Trinity Blood,7
48,seif,2129,True Tears,7
48,seif,177,Tsubasa Chronicle,6
48,seif,969,Tsubasa Chronicle 2nd Season,6
48,seif,807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,6
48,seif,4066,Tytania,5
48,seif,113,Uchuu no Stellvia,7
48,seif,856,Utawarerumono,7
48,seif,180,Vandread,6
48,seif,181,Vandread: The Second Stage,6
48,seif,1607,Venus Versus Virus,5
48,seif,338,Versailles no Bara,6
48,seif,2746,Vexille: 2077 Nihon Sakoku,7
48,seif,3322,Wagaya no Oinari-sama.,6
48,seif,446,Weiß Kreuz Glühen,6
48,seif,4720,White Album,6
48,seif,6165,White Album 2nd Season,7
48,seif,7,Witch Hunter Robin,6
48,seif,202,Wolf's Rain,8
48,seif,1023,Wolf's Rain OVA,7
48,seif,6956,Working!!,7
48,seif,4415,World Destruction: Sekai Bokumetsu no Rokunin,6
48,seif,156,X,8
48,seif,155,X/1999,5
48,seif,184,Xenosaga The Animation,5
48,seif,861,xxxHOLiC,6
48,seif,793,xxxHOLiC Movie: Manatsu no Yoru no Yume,7
48,seif,3614,Yakushiji Ryouko no Kaiki Jikenbo,5
48,seif,5454,Yoku Wakaru Gendai Mahou,6
48,seif,6748,Yoku Wakaru Gendai Mahou: Cruncha Cruncha Cruncha,6
48,seif,798,Yomigaeru Sora: Rescue Wings,6
48,seif,1843,Yomigaeru Sora: Rescue Wings - Saigo no Shigoto,5
48,seif,1264,Yoroiden Samurai Troopers,4
48,seif,4548,Yozakura Quartet,5
48,seif,943,Yume Tsukai,4
48,seif,204,Yumeria,6
48,seif,392,Yuu☆Yuu☆Hakusho,6
48,seif,883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,5
48,seif,878,Zegapain,6
48,seif,1195,Zero no Tsukaima,7
48,seif,1840,Zero no Tsukaima: Futatsuki no Kishi,7
48,seif,3712,Zero no Tsukaima: Princesses no Rondo,5
48,seif,5300,Zoku Natsume Yuujinchou,7
48,seif,3549,Allison to Lillia,7
48,seif,6347,Baka to Test to Shoukanjuu,7
48,seif,4975,ChäoS;HEAd,5
48,seif,3840,Crystal Blaze,6
48,seif,6747,Dance in the Vampire Bund,6
48,seif,2795,Dragonaut: The Resonance,6
48,seif,2030,El Cazador de la Bruja,6
48,seif,5670,GA: Geijutsuka Art Design Class,6
48,seif,247,Harukanaru Toki no Naka de: Hachiyou Shou,5
48,seif,5630,Higashi no Eden,7
48,seif,7088,Ichiban Ushiro no Daimaou,7
48,seif,1808,Kamichama Karin,5
48,seif,2581,Kidou Senshi Gundam 00,6
48,seif,2215,Kishin Taisen Gigantic Formula,6
48,seif,1887,Lucky☆Star,8
48,seif,6050,Mahou Sensei Negima!: Mou Hitotsu no Sekai,7
48,seif,4188,Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,6
48,seif,3655,Nabari no Ou,6
48,seif,1546,Negima!?,6
48,seif,5530,Pandora Hearts,6
48,seif,3366,Persona: Trinity Soul,6
48,seif,5682,Phantom: Requiem for the Phantom,7
48,seif,6114,Rainbow: Nisha Rokubou no Shichinin,7
48,seif,238,Rekka no Honoo,5
48,seif,6203,Sasameki Koto,5
48,seif,5940,Seiken no Blacksmith,5
48,seif,6500,Seikon no Qwaser,5
48,seif,5355,Sengoku Basara,6
48,seif,5220,Shangri-La,7
48,seif,6098,Sora no Manimani,5
48,seif,3588,Soul Eater,6
48,seif,3000,Taiho Shichau zo: Full Throttle,5
48,seif,3859,Top Secret: The Revelation,5
48,seif,6129,Umi Monogatari: Anata ga Ite Kureta Koto,5
48,seif,3091,xxxHOLiC◆Kei,6
48,seif,230,Air Master,2
48,seif,1224,Aquarian Age: Sign for Evolution,4
48,seif,67,Basilisk: Kouga Ninpou Chou,5
48,seif,57,Beck,5
48,seif,348,Binzume Yousei,3
48,seif,269,Bleach,4
48,seif,357,Bokusatsu Tenshi Dokuro-chan,5
48,seif,812,Chikyuu Shoujo Arjuna,4
48,seif,1299,Flag,5
48,seif,364,Gallery Fake,4
48,seif,358,"Iriya no Sora, UFO no Natsu",5
48,seif,149,Loveless,6
48,seif,1735,Naruto: Shippuuden,6
48,seif,24,School Rumble,7
48,seif,5909,Seitokai no Ichizon,4
48,seif,26,Texhnolyze,5
48,seif,1048,The SoulTaker: Tamashii-gari,4
48,seif,346,W: Wish,3
53,Ladholyman,42847,Ai no Utagoe wo Kikasete,10
53,Ladholyman,101,Air,10
53,Ladholyman,54,Appleseed (Movie),9
53,Ladholyman,48411,Aria the Benedizione,10
53,Ladholyman,41674,Aria the Crepuscolo,10
53,Ladholyman,3297,Aria the Origination,10
53,Ladholyman,2986,Bamboo Blade,9
53,Ladholyman,348,Binzume Yousei,10
53,Ladholyman,831,Chicchana Yukitsukai Sugar,10
53,Ladholyman,289,Comic Party,10
53,Ladholyman,1,Cowboy Bebop,10
53,Ladholyman,5,Cowboy Bebop: Tengoku no Tobira,10
53,Ladholyman,62,D.C.: Da Capo,9
53,Ladholyman,226,Elfen Lied,9
53,Ladholyman,3167,Eve no Jikan,10
53,Ladholyman,356,Fate/stay night,9
53,Ladholyman,119,Final Approach,9
53,Ladholyman,71,Full Metal Panic!,8
53,Ladholyman,73,Full Metal Panic! The Second Raid,9
53,Ladholyman,72,Full Metal Panic? Fumoffu,10
53,Ladholyman,344,Futatsu no Spica,10
53,Ladholyman,383,Galaxy Angel,9
53,Ladholyman,240,Genshiken,10
53,Ladholyman,268,Golden Boy,9
53,Ladholyman,266,Gunparade March: Arata Naru Kougunka,8
53,Ladholyman,256,Hoshi no Koe,10
53,Ladholyman,4550,Hyakko,9
53,Ladholyman,253,Jungle wa Itsumo Hare nochi Guu,10
53,Ladholyman,144,Kanon,9
53,Ladholyman,147,Kimi ga Nozomu Eien,9
53,Ladholyman,146,Kono Minikuku mo Utsukushii Sekai,8
53,Ladholyman,361,Memories Off,6
53,Ladholyman,330,Midori no Hibi,10
53,Ladholyman,36936,Mirai no Mirai,9
53,Ladholyman,323,Mousou Dairinin,10
53,Ladholyman,196,Onegai☆Twins,7
53,Ladholyman,162,Pita Ten,10
53,Ladholyman,329,Planetes,10
53,Ladholyman,327,Puchi Pri*Yucie,10
53,Ladholyman,208,R.O.D: Read or Die,9
53,Ladholyman,209,R.O.D: The TV,9
53,Ladholyman,151,Re: Cutey Honey,8
53,Ladholyman,4618,RideBack,9
53,Ladholyman,64,Rozen Maiden,10
53,Ladholyman,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,9
53,Ladholyman,205,Samurai Champloo,10
53,Ladholyman,169,Shingetsutan Tsukihime,9
53,Ladholyman,198,Speed Grapher,7
53,Ladholyman,9055,Tamayura,9
53,Ladholyman,177,Tsubasa Chronicle,8
53,Ladholyman,976,Yokohama Kaidashi Kikou: Quiet Country Cafe,10
66,Hiromi,269,Bleach,8
66,Hiromi,150,Blood+,8
66,Hiromi,694,Canvas 2: Nijiiro no Sketch,7
66,Hiromi,2167,Clannad,8
66,Hiromi,1818,Claymore,8
66,Hiromi,291,D.C.S.S: Da Capo Second Season,8
66,Hiromi,1535,Death Note,7
66,Hiromi,126,Futakoi Alternative,8
66,Hiromi,476,Ginban Kaleidoscope,8
66,Hiromi,2026,Hayate no Gotoku!,7
66,Hiromi,2002,Heroic Age,8
66,Hiromi,934,Higurashi no Naku Koro ni,8
66,Hiromi,141,Jinki:Extend,7
66,Hiromi,5680,K-On!,9
66,Hiromi,489,Kamichu!,7
66,Hiromi,990,Kamisama Kazoku,7
66,Hiromi,667,Kashimashi: Girl Meets Girl,7
66,Hiromi,2034,Lovely★Complex,7
66,Hiromi,157,Mahou Sensei Negima!,8
66,Hiromi,19,Monster,7
66,Hiromi,1735,Naruto: Shippuuden,7
66,Hiromi,1546,Negima!?,9
66,Hiromi,1698,Nodame Cantabile,7
66,Hiromi,470,Okusama wa Joshikousei (TV),7
66,Hiromi,1699,Romeo x Juliet,7
66,Hiromi,846,School Rumble Ni Gakki,9
66,Hiromi,789,Shinigami no Ballad.,8
66,Hiromi,3174,Sola Specials,8
66,Hiromi,471,To Heart 2,6
66,Hiromi,95,Turn A Gundam,8
66,Hiromi,878,Zegapain,6
66,Hiromi,454,.hack//Gift,8
66,Hiromi,299,.hack//Liminality,9
66,Hiromi,48,.hack//Sign,8
66,Hiromi,298,.hack//Tasogare no Udewa Densetsu,8
66,Hiromi,306,Abenobashi Mahou☆Shoutengai,7
66,Hiromi,1292,Afro Samurai,7
66,Hiromi,53,Ai Yori Aoshi,7
66,Hiromi,394,Ai Yori Aoshi: Enishi,6
66,Hiromi,101,Air,10
66,Hiromi,656,Air in Summer,8
66,Hiromi,102,Aishiteruze Baby★★,8
66,Hiromi,54,Appleseed (Movie),7
66,Hiromi,57,Beck,8
66,Hiromi,530,Bishoujo Senshi Sailor Moon,8
66,Hiromi,740,Bishoujo Senshi Sailor Moon R,8
66,Hiromi,1686,Bleach Movie 1: Memories of Nobody,7
66,Hiromi,819,Boku wa Imouto ni Koi wo Suru,8
66,Hiromi,1222,Bokura ga Ita,9
66,Hiromi,1689,Byousoku 5 Centimeter,9
66,Hiromi,695,Canvas: Sepia-iro no Motif,4
66,Hiromi,232,Cardcaptor Sakura,10
66,Hiromi,371,Cardcaptor Sakura Movie 1,7
66,Hiromi,372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8
66,Hiromi,1078,Cardcaptor Sakura: Kero-chan ni Omakase!,9
66,Hiromi,59,Chobits,7
66,Hiromi,1575,Code Geass: Hangyaku no Lelouch,9
66,Hiromi,62,D.C.: Da Capo,8
66,Hiromi,63,DearS,7
66,Hiromi,552,Digimon Adventure,8
66,Hiromi,1313,Digimon Adventure 02,6
66,Hiromi,2961,Digimon Adventure Movie,8
66,Hiromi,1132,Digimon Frontier,7
66,Hiromi,874,Digimon Tamers,9
66,Hiromi,813,Dragon Ball Z,6
66,Hiromi,226,Elfen Lied,8
66,Hiromi,376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",8
66,Hiromi,393,Escaflowne,7
66,Hiromi,356,Fate/stay night,8
66,Hiromi,119,Final Approach,6
66,Hiromi,317,Final Fantasy VII: Advent Children,9
66,Hiromi,71,Full Metal Panic!,8
66,Hiromi,73,Full Metal Panic! The Second Raid,9
66,Hiromi,72,Full Metal Panic? Fumoffu,9
66,Hiromi,122,Full Moon wo Sagashite,9
66,Hiromi,121,Fullmetal Alchemist,9
66,Hiromi,908,Fullmetal Alchemist: Premium Collection,6
66,Hiromi,664,Fullmetal Alchemist: Reflections,5
66,Hiromi,430,Fullmetal Alchemist: The Conqueror of Shamballa,9
66,Hiromi,125,Futakoi,7
66,Hiromi,132,GetBackers,8
66,Hiromi,266,Gunparade March: Arata Naru Kougunka,7
66,Hiromi,134,Gunslinger Girl,8
66,Hiromi,16,Hachimitsu to Clover,9
66,Hiromi,106,Hana yori Dango,10
66,Hiromi,587,Hanbun no Tsuki ga Noboru Sora,7
66,Hiromi,135,Hikaru no Go,10
66,Hiromi,645,Hikaru no Go: Hokuto Hai e no Michi,8
66,Hiromi,578,Hotaru no Haka,7
66,Hiromi,431,Howl no Ugoku Shiro,7
66,Hiromi,160,"Ima, Soko ni Iru Boku",7
66,Hiromi,452,InuYasha Movie 1: Toki wo Koeru Omoi,7
66,Hiromi,451,InuYasha Movie 3: Tenka Hadou no Ken,8
66,Hiromi,449,InuYasha Movie 4: Guren no Houraijima,7
66,Hiromi,863,Joshikousei: Girl's High,6
66,Hiromi,3958,Kannagi,9
66,Hiromi,143,Kannazuki no Miko,8
66,Hiromi,144,Kanon,9
66,Hiromi,1530,Kanon (2006),8
66,Hiromi,145,Kareshi Kanojo no Jijou,9
66,Hiromi,80,Kidou Senshi Gundam,8
66,Hiromi,2581,Kidou Senshi Gundam 00,8
66,Hiromi,3927,Kidou Senshi Gundam 00 Second Season,9
66,Hiromi,93,Kidou Senshi Gundam SEED,8
66,Hiromi,94,Kidou Senshi Gundam SEED Destiny,5
66,Hiromi,1241,Kidou Senshi Gundam SEED Destiny Final Plus: Erabareta Mirai,7
66,Hiromi,52,Kidou Tenshi Angelic Layer,8
66,Hiromi,147,Kimi ga Nozomu Eien,7
66,Hiromi,634,Koi Kaze,9
66,Hiromi,146,Kono Minikuku mo Utsukushii Sekai,7
66,Hiromi,433,"Kumo no Mukou, Yakusoku no Basho",8
66,Hiromi,519,Mahoraba: Heartful days,8
66,Hiromi,98,Mai-HiME,10
66,Hiromi,99,Mai-Otome,9
66,Hiromi,1659,Mai-Otome Specials,8
66,Hiromi,1609,Mai-Otome Zwei,8
66,Hiromi,158,Maria-sama ga Miteru,8
66,Hiromi,330,Midori no Hibi,7
66,Hiromi,875,Mind Game,7
66,Hiromi,164,Mononoke Hime,8
66,Hiromi,1469,Monster Farm: Enbanseki no Himitsu,7
66,Hiromi,2926,Myself; Yourself,7
66,Hiromi,442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7
66,Hiromi,936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,7
66,Hiromi,2144,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,6
66,Hiromi,1619,Negima!? Haru Special!?,7
66,Hiromi,1732,Negima!? Natsu Special!?,7
66,Hiromi,1569,Otome wa Boku ni Koishiteru,8
66,Hiromi,853,Ouran Koukou Host Club,9
66,Hiromi,322,Paradise Kiss,9
66,Hiromi,528,Pokemon Movie 01: Mewtwo no Gyakushuu,9
66,Hiromi,1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,7
66,Hiromi,1118,Pokemon Movie 03: Kesshoutou no Teiou Entei,8
66,Hiromi,1119,Pokemon Movie 04: Celebi Toki wo Koeta Deai,7
66,Hiromi,1120,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,5
66,Hiromi,1121,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,6
66,Hiromi,1122,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,8
66,Hiromi,1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,7
66,Hiromi,417,Ragnarök The Animation,6
66,Hiromi,165,RahXephon,7
66,Hiromi,559,RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,6
66,Hiromi,758,RahXephon: Tagen Hensoukyoku,5
66,Hiromi,710,Rec,8
66,Hiromi,1847,Rec: Yurusarezarumono,8
66,Hiromi,529,Saishuu Heiki Kanojo,7
66,Hiromi,957,Saiunkoku Monogatari,8
66,Hiromi,205,Samurai Champloo,8
66,Hiromi,756,School Days ONA,8
66,Hiromi,24,School Rumble,8
66,Hiromi,517,School Rumble: Ichi Gakki Hoshuu,7
